tittle;id;description;image_link;price;availability;link
pendientes de bolas / pendientes azules / aretes largos;2;<div>Cuando el mar se vuelve azul aparece el corazón. Pendientes largos de bronce con cuentas de madera azules y doradas. Corazón de bronce hecho a mano.</div><p><br></p><div><u><strong>Materiales</strong></u></div><ul><li>Hojas de bronce trabajadas a mano y envejecidas con acido.</li><li>Piedras azules.</li><li>Broches de cobre.</li></ul><p><br></p><p><br></p><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   </p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/1791087874.jpg;13.6;in stock;https://muyaya.es#!/pendientes-de-bolas-pendientes-azules-aretes-largos/p/245631381
Pendientes de coral rojo / Pendientes rojo / Pendientes dorados;45;<p>Preciosos pendientes formados por un cuerpo dorado que se viste con un coral rojos. La combinación crea unos hermosos y elegantes pendientes</p><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Cuerpo dorado</li><li>coral rojo</li></ul><p><br></p><div><u><strong>Tabla de medidas</strong></u></div><div>2 pulgadas -&gt, 5 cm<br></div><div>...</div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul><div></div>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2233014305.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-de-coral-rojo-Pendientes-rojo-Pendientes-dorados/p/293306593
Pendientes De Corazón / Pendientes De Perlas / Pendientes Pequeños.;53;<p>Preciosos pendientes de corazón y perlas creados a mano que lucen perfectamente con cualquier combinación. Pendientes con corazones de bronce talladas a mano y trabajadas con ácido.</p><p>Las piezas de corazones son creadas a mano y trabajadas en nuestro taller al no ser creados en una fabrica China el resultado puede variar sobre la imagen de la foto. </p><p><br></p><div><u><strong>Materiales</strong></u></div><ul><li>Corazón de cobre trabajada a mano y envejecida con ácido.</li><li>Perlas</li></ul><p><br></p><p><strong><u>Tabla de medidas</u></strong><br></p><div>1.5 pulgadas -&gt, 4 cm<br></div><div>...</div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7 pulgadas -&gt, 17.7 cm</div><div>7.5 pulgadas -&gt, 19 cm</div><div>8 pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9 pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10 pulgadas -&gt, 25.5 cm</div><p><br></p><div>…………………………………. </div><p>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible. </p><div>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</div>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2049205119.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-De-Corazón-Pendientes-De-Perlas-Pendientes-Pequeños/p/300868429
Pendientes de cuarzo blanco / Pendientes de perlas / Pendientes dorados;47;<div>Preciosos pendientes formados por un cuerpo dorado que se viste con un cuarzo rosa y unas pequeñas perlas. La combinación crea unos hermosos y elegantes pendientes</div><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Cuerpo dorado</li><li>cuarzo rosado</li><li>perlas</li></ul><p><br></p><p><br></p><div><strong><u>Tabla de medidas</u></strong></div><div>2 pulgadas -&gt, 5 cm<br></div><div>...</div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2233014235.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-de-cuarzo-blanco-Pendientes-de-perlas-Pendientes-dorados/p/293311604
pendientes de flor / pendientes de bronce / pendientes violeta;26;<div>Preciosos pendientes de corazón creados a mano que lucen perfectamente con cualquier combinación. Pendientes con corazón de bronce talladas a mano y trabajadas con ácido. Hay dos opciones de colores para los cristales Checos en Rojo o en un precioso naranja. </div><div>Las piezas de corazón son creadas a mano y trabajadas en nuestro taller al no ser creados en una fabrica China el resultado puede variar sobre la imagen de la foto. </div><p><br></p><div><u><strong>Materiales</strong></u></div><ul><li>Corazón de cobre trabajada a mano y envejecida con ácido.</li><li>Hilo dorado</li><li>Piedra violeta</li></ul><p><br></p><p><br></p><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2049081344.jpg;19.0;in stock;https://muyaya.es#!/pendientes-de-flor-pendientes-de-bronce-pendientes-violeta/p/273446910
Pendientes de gota / pendientes de piedra / pendientes azul y oro;57;<p>Maravillosos pendientes de gota creados con cuarzos azules y cuentas doradas que en conjunto crean una pieza ideal para un vestido de noche. Pendientes de 3 cm de diámetro.</p><p><br></p><div><span><u><strong>Materiales</strong></u></span></div><ul><li>Cuarzos verde</li><li>Cuentas doradas</li><li>Broche de cobre</li></ul><p><u><strong>Tabla de medidas<br></strong></u></p><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7 pulgadas -&gt, 17.7 cm</div><div>7.5 pulgadas -&gt, 19 cm</div><div>8 pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9 pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10 pulgadas -&gt, 25.5 cm</div><p>………………………………….<br></p><p>- Con mucho gusto se aceptan devoluciones Contácteme dentro de 3 días de la entrega. Enviar los artículos dentro de: 7 días de la entrega. No se aceptarán devoluciones después de 14 días. Los compradores son responsables de los gastos de envío de devolución a no ser que el producto este defectuoso que en ese caso correrán de nuestra parte. El reembolso se enviará dentro de las 48 horas posteriores a la recepción del artículo devuelto a través del método de pago que utilizó para realizar su compra. No se aceptan cancelaciones<br></p><div>- Envío: El tiempo de preparación de todos los artículos es de 1 día laboral a menos que se indique lo contrario. Clientes en el España recibirán su pedido en una semana aunque en la mayoría de los casos es mucho más rápido. Ponerse en contacto si su pedido es sensible al tiempo y para que hagamos todo lo que este en nuestras manos para ayudar. Para los clientes fuera del España su pedido puede tardar de 1 a 4 semanas pero en la gran mayoría todos los pedidos están en el destinatario en 1 semana. Durante el período de Navidad por favor consulte nuestro anuncio de la tienda para saber la última fecha para recibirlo antes de Navidad.<br></div><div>- Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.<br></div><div>- Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</div>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2044012539.jpg;10.0;in stock;https://muyaya.es#!/Pendientes-de-gota-pendientes-de-piedra-pendientes-azul-y-oro/p/303171009
Pendientes de gota / pendientes de piedra / pendientes marrón y oro;58;<p>Maravillosos pendientes de gota creados con cuarzos marrones y cuentas doradas que en conjunto crean una pieza ideal para un vestido de noche. Pendientes de 3 cm de diámetro.</p><p><br></p><div><u><strong>Materiales</strong></u></div><ul><li>Cuarzos marrones</li><li>Cuentas doradas</li><li>Broche de cobre</li></ul><p><u><strong>Tabla de medidas<br></strong></u></p><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7 pulgadas -&gt, 17.7 cm</div><div>7.5 pulgadas -&gt, 19 cm</div><div>8 pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9 pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10 pulgadas -&gt, 25.5 cm</div><p>………………………………….<br></p><p>- Con mucho gusto se aceptan devoluciones Contácteme dentro de 3 días de la entrega. Enviar los artículos dentro de: 7 días de la entrega. No se aceptarán devoluciones después de 14 días. Los compradores son responsables de los gastos de envío de devolución a no ser que el producto este defectuoso que en ese caso correrán de nuestra parte. El reembolso se enviará dentro de las 48 horas posteriores a la recepción del artículo devuelto a través del método de pago que utilizó para realizar su compra. No se aceptan cancelaciones<br></p><div>- Envío: El tiempo de preparación de todos los artículos es de 1 día laboral a menos que se indique lo contrario. Clientes en el España recibirán su pedido en una semana aunque en la mayoría de los casos es mucho más rápido. Ponerse en contacto si su pedido es sensible al tiempo y para que hagamos todo lo que este en nuestras manos para ayudar. Para los clientes fuera del España su pedido puede tardar de 1 a 4 semanas pero en la gran mayoría todos los pedidos están en el destinatario en 1 semana. Durante el período de Navidad por favor consulte nuestro anuncio de la tienda para saber la última fecha para recibirlo antes de Navidad.<br></div><div>- Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.<br></div><div>- Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</div>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2047913478.jpg;10.0;in stock;https://muyaya.es#!/Pendientes-de-gota-pendientes-de-piedra-pendientes-marrón-y-oro/p/303695277
Pendientes de gota / pendientes de piedra / pendientes verde y oro;56;<div>Maravillosos pendientes de gota creados con cuarzos verdes y cuentas doradas que en conjunto crean una pieza ideal para un vestido de noche. Pendientes de 3 cm de diámetro.</div><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Cuarzos verde</li><li>Cuentas doradas</li><li>Broche de cobre</li></ul><p><br></p><p><strong><u>Tabla de medidas<br></u></strong></p><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><p><br></p><p>………………………………….   <br></p><p>- Con mucho gusto se aceptan devoluciones Contácteme dentro de 3 días de la entrega. Enviar los artículos dentro de: 7 días de la entrega. No se aceptarán devoluciones después de 14 días. Los compradores son responsables de los gastos de envío de devolución a no ser que el producto este defectuoso que en ese caso correrán de nuestra parte. El reembolso se enviará dentro de las 48 horas posteriores a la recepción del artículo devuelto a través del método de pago que utilizó para realizar su compra. No se aceptan cancelaciones  <br></p><div>- Envío: El tiempo de preparación de todos los artículos es de 1 día laboral a menos que se indique lo contrario. Clientes en el España recibirán su pedido en una semana aunque en la mayoría de los casos es mucho más rápido. Ponerse en contacto si su pedido es sensible al tiempo y para que hagamos todo lo que este en nuestras manos para ayudar. Para los clientes fuera del España su pedido puede tardar de 1 a 4 semanas pero en la gran mayoría todos los pedidos están en el destinatario en 1 semana. Durante el período de Navidad por favor consulte nuestro anuncio de la tienda para saber la última fecha para recibirlo antes de Navidad.   <br></div><div>- Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  <br></div><div>- Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.<br></div>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2044052043.jpg;10.0;in stock;https://muyaya.es#!/Pendientes-de-gota-pendientes-de-piedra-pendientes-verde-y-oro/p/303074373
Pendientes de perlas grises / Pendientes de bolas / Pendientes de lagrima;4;<div>Estos maravillosos pendientes plateados con perlas grises son perfectos para cualquier ocasion. No pesan y quedan perfectamente con un vestido de noche o con ropa sport. No pierdas la oportunidad.</div><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Perlas grises</li><li>Broches metalicos</li><li>Cadena metalica</li></ul><p><br></p><p><br></p><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><p><br></p><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2048700984.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-de-perlas-grises-Pendientes-de-bolas-Pendientes-de-lagrima/p/253364399
Pendientes de perlas / Pendientes de aro / Pendientes blancos;23;<div>Cada pieza ha sido escogida una a una para crear esta perfecta combinacion de pendientes. Los colores de las perlas y la forma de uva del pendiente hacen de esta una pieza unica. No esperes y aprovecha la oportunidad. Maravillosos pendientes de perlas</div><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Perlas</li><li>Broche plateado</li></ul><p><br></p><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   </p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2049081252.jpg;13.0;in stock;https://muyaya.es#!/Pendientes-de-perlas-Pendientes-de-aro-Pendientes-blancos/p/260847649
Pendientes de perlas / Pendientes largos / Pendientes blancos;1;<div>Creados a mano estos pendientes de perlas con piedras son perfectos para cualquier situacion diaria. Hermosos pesan muy poco y combinan perfectamente con cualquier modelo.</div><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Perlas</li><li>Piedras de cristal de cuarzo moradas.</li><li>Cadena plateada.</li><li>Broches plateados.</li></ul><div><br></div><div><br></div><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2048761607.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-de-perlas-Pendientes-largos-Pendientes-blancos/p/245633166
Pendientes de perlas / Pendientes largos / Pendientes verdes;3;<p>Estos pendientes largos son preciosos destacan la belleza natural de la mujer y definitivamente sientan bien. Pendientes creados a manos de perlas y piedras verdes elegantes perfectos para tu cita.</p><p><br></p><div><strong><u>Materiales</u></strong></div><div></div><ul><li>Perlas.</li><li>Piedras verdes de cuarzo.</li><li>Cadena plateada.</li><li>Hilo plateado.</li><li>Broche plateado.</li></ul><p><br></p><p><strong><u>Tabla de medidas</u></strong><br></p><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><p><br></p><div>………………………………….   </div><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2048814073.jpg;19.0;in stock;https://muyaya.es#!/Pendientes-de-perlas-Pendientes-largos-Pendientes-verdes/p/253354703
Pendientes de Piedras Dorados O Plateados;74;<p>Preciosos pendiente creados a mano uno a uno con pedrería turquesa. Bellos &nbsp,y minimalistas valen para cualquier ocasión. Son de 4 cm de largo y el colgante son 3 cm de diametro.</p><p><br></p><div><u><strong>Materiales</strong></u></div><ul><li>Cristal Checo</li></ul><div><u><strong>Tabla de medidas</strong></u></div><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7 pulgadas -&gt, 17.7 cm</div><div>7.5 pulgadas -&gt, 19 cm</div><div>8 pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9 pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10 pulgadas -&gt, 25.5 cm</div><div>………………………………….</div><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.</li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2452055305.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-de-Piedras-Dorados-O-Plateados/p/381383013
Pendientes largos / Pendientes con coral / Pendientes rojos;42;<p>Preciosos pendientes en forma de lágrima de coral rojo que terminan en cuentas doradas. Estos pendientes se pueden usar en cualquier ocasión.</p><div><br></div><div><strong><u>Materiales</u></strong></div><ul><li>Coral rojo</li><li>Cuentas doradas</li></ul><p><br></p><div><u><strong>Tabla de medidas</strong></u></div><div>1.5 pulgadas -&gt, 4 cm<br></div><div>...</div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><p><br></p><p><br></p><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2049144374.jpg;8.0;in stock;https://muyaya.es#!/Pendientes-largos-Pendientes-con-coral-Pendientes-rojos/p/293376463
Pendientes largos / Pendientes con cristal / Pendientes Naranja;43;<p>Preciosos pendientes de corazón creados a mano que lucen perfectamente con cualquier combinación. Pendientes con corazones de bronce talladas a mano y trabajadas con ácido.</p><div>Hay dos opciones a escoger entre el color rojo y un maravilloso color naraja (mis favoritos)</div><div>Las piezas de corazones son creadas a mano y trabajadas en nuestro taller al no ser creados en una fabrica China el resultado puede variar sobre la imagen de la foto. </div><p><br></p><div><u><strong>Materiales</strong></u></div><ul><li>Corazón de cobre trabajada a mano y envejecida con ácido.</li><li>Cristal Checo</li></ul><p><br></p><p><strong><u>Tabla de medidas</u></strong><br></p><div>1.5 pulgadas -&gt, 4 cm<br></div><div>...</div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><p><br></p><div>………………………………….   </div><p>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </p><div>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</div>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2233022477.jpg;12.0;in stock;https://muyaya.es#!/Pendientes-largos-Pendientes-con-cristal-Pendientes-Naranja/p/293324583
Pendientes largos / Pendientes de bolas / Pendientes rojos;15;<p>Míralos detenidamente e intenta no quedarte hipnotizado. Son una pequeña obra de arte belleza pura que realzan la belleza natural de la mujer. Hermosos colores que darán brillo a quien los use. Estos pendientes largos son el mejor regalo de San Valentin que se te podria ocurrir.</p><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Hoja de cobre trabajada a mano y envejecida con ácido.</li><li>Piedras de colores.</li><li>Broche tejido a mano.</li></ul><div><br></div><div><br></div><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm<br></div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><div><br></div><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2048755202.jpg;18.0;in stock;https://muyaya.es#!/Pendientes-largos-Pendientes-de-bolas-Pendientes-rojos/p/260852013
Pendientes largos / Pendientes de flor / Pendientes de Irlanda;11;<p>Estos pendientes largos son maravillosos solo verlos ya es un deleite. Es una preciosa obra que quiere recordar la adorada Irlanda. Pendientes de cadena con cristales verdes y perlas blancas lagrima verde de cristal</p><p><br></p><div><strong><u>Materiales</u></strong></div><ul><li>Hoja de trébol de cobre creado a mano y envejecida con ácido.</li><li>Cadena dorada.</li><li>Piedras verdes y blancas engarzadas a mano.</li></ul><div><br></div><p><br></p><div><strong><u>Tabla de medidas</u></strong></div><div>6.5 pulgadas -&gt, 16.5 cm</div><div>7    pulgadas -&gt, 17.7 cm</div><div>7.5  pulgadas -&gt, 19 cm</div><div>8    pulgadas -&gt, 20.3 cm</div><div>8.5 pulgadas -&gt, 21.5 cm</div><div>9    pulgadas -&gt, 22.8 cm</div><div>9.5 pulgadas -&gt, 24.1 cm</div><div>10  pulgadas -&gt, 25.5 cm</div><p><br></p><p>………………………………….   <br></p><ul><li>Cualquier problema o pregunta no dude en ponerse en contacto nos pondremos en contacto con usted lo antes posible.  </li><li>Embalaje: Cada artículo está empaquetado en nuestro embalaje listo para ser regalado. Si el artículo de regalo va directamente al destinatario asegúrese de dejar un comentario durante el proceso de pago para que no incluyamos una factura.</li></ul>;https://d2j6dbq0eux0bg.cloudfront.net/images/38708668/2048806081.jpg;20.0;in stock;https://muyaya.es#!/Pendientes-largos-Pendientes-de-flor-Pendientes-de-Irlanda/p/253357742
